,time,aug_factor,u00,u07,u10,u17,u34,u35,u47,u00,u07,u10,u17,u34,u35,u47,mse,entropy,model,feature num,random seed
4,1642480537,6,0.048275862,0,0.042253521,0.214285714,0,0.043478261,0.014925373,0,0,0,1,0,0,0,0.089082283,1.75297725,AB,6,0
5,1642480537,6,0.055172414,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.105804631,2.180173751,GNB,6,0
6,1642480537,6,0,0,0.014084507,0.1,0,0,0,0,0,0,1,0,0,0,0.115742625,0.539216343,LDA,6,0
7,1642480537,6,0.04137931,0.076923077,0.014084507,0.157142857,0,0.057971014,0.014925373,0,0,0,1,0,0,0,0.10311705,2.149359033,QDA,6,0
8,1642480537,6,0.020689655,0,0,0.128571429,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.108792435,1.558282349,SVM,6,0
9,1642480537,6,0.165517241,0.096153846,0.197183099,0.285714286,0.179104478,0.260869565,0.23880597,0,0,0,1,0,0,0,0.10612663,2.740737882,KNN,6,0
10,1642480540,7,0.062068966,0.076923077,0.112676056,0.128571429,0.044776119,0.144927536,0.208955224,0,0,0,1,0,0,0,0.121217792,2.650697053,RF,6,0
11,1642480540,7,0,0,0,0.085714286,0,0,0,0,0,0,1,0,0,0,0.11941691,0,LR,6,0
12,1642480540,7,0.075862069,0.134615385,0.126760563,0.128571429,0.029850746,0.144927536,0.149253731,0,0,0,1,0,0,0,0.120500584,2.691340926,DT,6,0
13,1642480540,7,0.048275862,0.019230769,0.070422535,0.257142857,0.044776119,0.072463768,0.044776119,0,0,0,1,0,0,0,0.081251036,2.332850845,GBDT,6,0
14,1642480540,7,0.068965517,0,0.056338028,0.271428571,0,0.057971014,0.014925373,0,0,0,1,0,0,0,0.077475707,1.761258304,AB,6,0
15,1642480540,7,0.089655172,0.019230769,0.042253521,0.171428571,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.099779296,2.148743418,GNB,6,0
16,1642480540,7,0,0,0.014084507,0.085714286,0,0,0,0,0,0,1,0,0,0,0.119445249,0.587188025,LDA,6,0
17,1642480540,7,0.04137931,0.134615385,0.014084507,0.171428571,0,0.028985507,0.014925373,0,0,0,1,0,0,0,0.101089352,2.00514335,QDA,6,0
18,1642480540,7,0.020689655,0,0.014084507,0.128571429,0.014925373,0.028985507,0.029850746,0,0,0,1,0,0,0,0.108852598,2.025978888,SVM,6,0
19,1642480540,7,0.124137931,0.153846154,0.154929577,0.314285714,0.089552239,0.260869565,0.164179104,0,0,0,1,0,0,0,0.090901919,2.694136034,KNN,6,0
20,1642480542,8,0.089655172,0.096153846,0.14084507,0.128571429,0.089552239,0.217391304,0.23880597,0,0,0,1,0,0,0,0.129830796,2.698112365,RF,6,0
21,1642480542,8,0,0,0.014084507,0.1,0,0,0,0,0,0,1,0,0,0,0.115742625,0.539216343,LR,6,0
22,1642480542,8,0.055172414,0.134615385,0.14084507,0.142857143,0.029850746,0.188405797,0.149253731,0,0,0,1,0,0,0,0.119194428,2.644237164,DT,6,0
23,1642480542,8,0.062068966,0.019230769,0.070422535,0.242857143,0.029850746,0.072463768,0.029850746,0,0,0,1,0,0,0,0.08421145,2.304062416,GBDT,6,0
24,1642480542,8,0.075862069,0,0.042253521,0.214285714,0.059701493,0.072463768,0.059701493,0,0,0,1,0,0,0,0.091038127,2.332436784,AB,6,0
25,1642480542,8,0.068965517,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.106049238,2.186609789,GNB,6,0
26,1642480542,8,0,0,0.014084507,0.1,0,0,0,0,0,0,1,0,0,0,0.115742625,0.539216343,LDA,6,0
27,1642480542,8,0.04137931,0.076923077,0.014084507,0.128571429,0,0.057971014,0,0,0,0,1,0,0,0,0.110082311,2.051392614,QDA,6,0
28,1642480542,8,0.020689655,0,0,0.128571429,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.108792435,1.558282349,SVM,6,0
29,1642480542,8,0.124137931,0.096153846,0.183098592,0.242857143,0.089552239,0.217391304,0.134328358,0,0,0,1,0,0,0,0.100681268,2.716159114,KNN,6,0
30,1642480545,9,0.068965517,0.076923077,0.112676056,0.1,0.014925373,0.15942029,0.208955224,0,0,0,1,0,0,0,0.12895274,2.565248129,RF,6,0
31,1642480545,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0,LR,6,0
32,1642480545,9,0.075862069,0.057692308,0.112676056,0.171428571,0.014925373,0.130434783,0.194029851,0,0,0,1,0,0,0,0.109027649,2.562052271,DT,6,0
33,1642480545,9,0.048275862,0.076923077,0.056338028,0.085714286,0.029850746,0.101449275,0.059701493,0,0,0,1,0,0,0,0.123155336,2.719702143,GBDT,6,0
34,1642480545,9,0.048275862,0.019230769,0.056338028,0.228571429,0.044776119,0.086956522,0.059701493,0,0,0,1,0,0,0,0.087729572,2.414449464,AB,6,0
35,1642480545,9,0.048275862,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.105702711,2.171805124,GNB,6,0
36,1642480545,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.142857143,0,LDA,6,0
37,1642480545,9,0.062068966,0.269230769,0.154929577,0.328571429,0.104477612,0.217391304,0.119402985,0,0,0,1,0,0,0,0.089084127,2.628274798,QDA,6,0
38,1642480545,9,0.013793103,0.019230769,0.014084507,0.2,0.014925373,0.028985507,0.044776119,0,0,0,1,0,0,0,0.091975182,1.954961401,SVM,6,0
39,1642480545,9,0.117241379,0.096153846,0.14084507,0.342857143,0.089552239,0.246376812,0.23880597,0,0,0,1,0,0,0,0.085773514,2.641444411,KNN,6,0
40,1642480548,10,0.089655172,0.115384615,0.154929577,0.228571429,0.074626866,0.231884058,0.253731343,0,0,0,1,0,0,0,0.109167979,2.676919546,RF,6,0
41,1642480548,10,0,0,0.014084507,0.085714286,0,0,0,0,0,0,1,0,0,0,0.119445249,0.587188025,LR,6,0
42,1642480548,10,0.082758621,0.134615385,0.14084507,0.142857143,0.029850746,0.173913043,0.164179104,0,0,0,1,0,0,0,0.119656156,2.679291948,DT,6,0
43,1642480548,10,0.075862069,0.096153846,0.098591549,0.257142857,0.074626866,0.15942029,0.089552239,0,0,0,1,0,0,0,0.087937321,2.650239023,GBDT,6,0
44,1642480548,10,0.089655172,0,0.056338028,0.271428571,0.089552239,0.130434783,0.119402985,0,0,0,1,0,0,0,0.083045466,2.39597176,AB,6,0
45,1642480548,10,0.062068966,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.10592014,2.184888813,GNB,6,0
46,1642480549,10,0,0,0.014084507,0.1,0,0,0,0,0,0,1,0,0,0,0.115742625,0.539216343,LDA,6,0
47,1642480549,10,0.048275862,0.134615385,0.014084507,0.157142857,0.029850746,0.043478261,0,0,0,0,1,0,0,0,0.10483426,2.176832836,QDA,6,0
48,1642480549,10,0.034482759,0,0.014084507,0.128571429,0.029850746,0.043478261,0.029850746,0,0,0,1,0,0,0,0.109206812,2.209650588,SVM,6,0
49,1642480549,10,0.213793103,0.230769231,0.323943662,0.342857143,0.23880597,0.420289855,0.462686567,0,0,0,1,0,0,0,0.154784125,2.750440578,KNN,6,0
50,1642480552,11,0.110344828,0.096153846,0.14084507,0.142857143,0.149253731,0.217391304,0.343283582,0,0,0,1,0,0,0,0.137618861,2.67359254,RF,6,0
51,1642480552,11,0,0,0.014084507,0,0,0,0,0,0,0,1,0,0,0,0.142885482,0,LR,6,0
52,1642480552,11,0.082758621,0.134615385,0.154929577,0.142857143,0.089552239,0.202898551,0.253731343,0,0,0,1,0,0,0,0.128176338,2.710408244,DT,6,0
53,1642480552,11,0.096551724,0.115384615,0.112676056,0.114285714,0.074626866,0.188405797,0.119402985,0,0,0,1,0,0,0,0.125020646,2.756034655,GBDT,6,0
54,1642480552,11,0.096551724,0.019230769,0.070422535,0.285714286,0.119402985,0.115942029,0.089552239,0,0,0,1,0,0,0,0.0800821,2.507919632,AB,6,0
55,1642480552,11,0.062068966,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.10592014,2.184888813,GNB,6,0
56,1642480552,11,0.006896552,0,0.014084507,0,0.029850746,0,0,0,0,0,1,0,0,0,0.143019572,1.355015345,LDA,6,0
57,1642480552,11,0.131034483,0.211538462,0.253521127,0.485714286,0.134328358,0.391304348,0.179104478,0,0,0,1,0,0,0,0.084846133,2.644742441,QDA,6,0
58,1642480552,11,0.117241379,0.192307692,0.183098592,0.271428571,0.119402985,0.260869565,0.164179104,0,0,0,1,0,0,0,0.103476285,2.740869397,SVM,6,0
59,1642480552,11,0.627586207,0.538461538,0.38028169,0.457142857,0.791044776,0.47826087,0.731343284,0,0,0,1,0,0,0,0.358923088,2.764683468,KNN,6,0
60,1642480555,12,0.075862069,0.096153846,0.14084507,0.214285714,0.029850746,0.15942029,0.208955224,0,0,0,1,0,0,0,0.103164724,2.619039616,RF,6,0
61,1642480555,12,0.006896552,0,0.028169014,0.1,0,0.014492754,0.014925373,0,0,0,1,0,0,0,0.115896266,1.687266839,LR,6,0
62,1642480555,12,0.096551724,0.096153846,0.14084507,0.128571429,0.044776119,0.115942029,0.164179104,0,0,0,1,0,0,0,0.120027874,2.727166634,DT,6,0
63,1642480555,12,0.089655172,0.096153846,0.070422535,0.214285714,0.074626866,0.144927536,0.104477612,0,0,0,1,0,0,0,0.096725517,2.696762487,GBDT,6,0
64,1642480555,12,0.089655172,0.038461538,0.084507042,0.385714286,0.119402985,0.202898551,0.134328358,0,0,0,1,0,0,0,0.066782103,2.490687771,AB,6,0
65,1642480555,12,0.082758621,0.019230769,0.042253521,0.171428571,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.09960943,2.149038709,GNB,6,0
66,1642480555,12,0.006896552,0,0.028169014,0.128571429,0,0.014492754,0.014925373,0,0,0,1,0,0,0,0.108665945,1.533413562,LDA,6,0
67,1642480555,12,0.096551724,0.173076923,0.126760563,0.342857143,0.059701493,0.130434783,0.089552239,0,0,0,1,0,0,0,0.073682848,2.58718105,QDA,6,0
68,1642480555,12,0.117241379,0.192307692,0.183098592,0.4,0.119402985,0.188405797,0.164179104,0,0,0,1,0,0,0,0.074423068,2.679851941,SVM,6,0
69,1642480555,12,0.144827586,0.153846154,0.267605634,0.357142857,0.119402985,0.304347826,0.253731343,0,0,0,1,0,0,0,0.100112288,2.708417011,KNN,6,0
70,1642480559,13,0.117241379,0.096153846,0.169014085,0.2,0.119402985,0.217391304,0.313432836,0,0,0,1,0,0,0,0.121616151,2.698740566,RF,6,0
71,1642480559,13,0.027586207,0,0.042253521,0.271428571,0,0.014492754,0.014925373,0,0,0,1,0,0,0,0.076256499,1.33474392,LR,6,0
72,1642480559,13,0.082758621,0.134615385,0.169014085,0.128571429,0.059701493,0.202898551,0.253731343,0,0,0,1,0,0,0,0.131719356,2.674781177,DT,6,0
73,1642480559,13,0.117241379,0.134615385,0.112676056,0.3,0.119402985,0.304347826,0.164179104,0,0,0,1,0,0,0,0.095486027,2.675647951,GBDT,6,0
74,1642480559,13,0.213793103,0.134615385,0.14084507,0.428571429,0.179104478,0.376811594,0.223880597,0,0,0,1,0,0,0,0.090626379,2.675500958,AB,6,0
75,1642480559,13,0.089655172,0.019230769,0.042253521,0.185714286,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.096426526,2.111670696,GNB,6,0
76,1642480559,13,0.027586207,0,0.070422535,0.271428571,0,0.014492754,0.014925373,0,0,0,1,0,0,0,0.076709924,1.437295895,LDA,6,0
77,1642480559,13,0.089655172,0.173076923,0.126760563,0.328571429,0.029850746,0.130434783,0.044776119,0,0,0,1,0,0,0,0.074969634,2.474076989,QDA,6,0
78,1642480559,13,0.24137931,0.230769231,0.309859155,0.514285714,0.149253731,0.405797101,0.313432836,0,0,0,1,0,0,0,0.104091083,2.713695748,SVM,6,0
79,1642480559,13,0.172413793,0.192307692,0.281690141,0.314285714,0.134328358,0.347826087,0.268656716,0,0,0,1,0,0,0,0.118209387,2.740046568,KNN,6,0
80,1642480563,14,0.075862069,0.096153846,0.169014085,0.128571429,0.059701493,0.202898551,0.253731343,0,0,0,1,0,0,0,0.130295117,2.649894006,RF,6,0
81,1642480563,14,0,0,0.014084507,0.1,0,0,0.014925373,0,0,0,1,0,0,0,0.115774449,0.993682165,LR,6,0
82,1642480563,14,0.089655172,0.153846154,0.154929577,0.185714286,0.014925373,0.15942029,0.179104478,0,0,0,1,0,0,0,0.110926728,2.629452433,DT,6,0
83,1642480563,14,0.124137931,0.173076923,0.112676056,0.257142857,0.164179104,0.275362319,0.23880597,0,0,0,1,0,0,0,0.109957993,2.735208208,GBDT,6,0
84,1642480563,14,0.124137931,0.019230769,0.098591549,0.342857143,0.179104478,0.231884058,0.164179104,0,0,0,1,0,0,0,0.081448641,2.544793846,AB,6,0
85,1642480563,14,0.082758621,0.019230769,0.042253521,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.106489897,2.227551531,GNB,6,0
86,1642480563,14,0,0,0.014084507,0.128571429,0,0,0.014925373,0,0,0,1,0,0,0,0.108544128,0.872936303,LDA,6,0
87,1642480563,14,0.096551724,0.230769231,0.14084507,0.342857143,0.059701493,0.202898551,0.104477612,0,0,0,1,0,0,0,0.081414058,2.606123516,QDA,6,0
88,1642480563,14,0.248275862,0.192307692,0.211267606,0.357142857,0.164179104,0.391304348,0.253731343,0,0,0,1,0,0,0,0.114425132,2.743749222,SVM,6,0
89,1642480563,14,0.227586207,0.173076923,0.23943662,0.371428571,0.253731343,0.47826087,0.432835821,0,0,0,1,0,0,0,0.144948991,2.722007071,KNN,6,0
90,1642480567,15,0.075862069,0.134615385,0.253521127,0.128571429,0.104477612,0.246376812,0.328358209,0,0,0,1,0,0,0,0.14671047,2.642904185,RF,6,0
91,1642480567,15,0.062068966,0.096153846,0.267605634,0.385714286,0.134328358,0.115942029,0.104477612,0,0,0,1,0,0,0,0.072065724,2.539295162,LR,6,0
92,1642480567,15,0.082758621,0.115384615,0.154929577,0.142857143,0.059701493,0.15942029,0.179104478,0,0,0,1,0,0,0,0.119988166,2.728812736,DT,6,0
93,1642480567,15,0.117241379,0.173076923,0.211267606,0.3,0.104477612,0.260869565,0.179104478,0,0,0,1,0,0,0,0.098483154,2.721400782,GBDT,6,0
94,1642480567,15,0.165517241,0.115384615,0.14084507,0.414285714,0.179104478,0.31884058,0.23880597,0,0,0,1,0,0,0,0.084910592,2.673640199,AB,6,0
95,1642480567,15,0.082758621,0.019230769,0.042253521,0.157142857,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.103020509,2.188207733,GNB,6,0
96,1642480567,15,0.062068966,0.096153846,0.281690141,0.4,0.134328358,0.130434783,0.104477612,0,0,0,1,0,0,0,0.071202909,2.531940218,LDA,6,0
97,1642480567,15,0.131034483,0.307692308,0.295774648,0.442857143,0.134328358,0.362318841,0.149253731,0,0,0,1,0,0,0,0.097333018,2.6637911,QDA,6,0
98,1642480567,15,0.24137931,0.288461538,0.281690141,0.457142857,0.134328358,0.434782609,0.23880597,0,0,0,1,0,0,0,0.11137508,2.714800173,SVM,6,0
99,1642480567,15,0.186206897,0.153846154,0.225352113,0.328571429,0.134328358,0.362318841,0.328358209,0,0,0,1,0,0,0,0.116725673,2.716609731,KNN,6,0
100,1642480572,16,0.117241379,0.134615385,0.183098592,0.185714286,0.134328358,0.246376812,0.373134328,0,0,0,1,0,0,0,0.135204004,2.691870494,RF,6,0
101,1642480572,16,0,0,0.014084507,0.242857143,0,0,0.014925373,0,0,0,1,0,0,0,0.081955207,0.596541486,LR,6,0
102,1642480572,16,0.110344828,0.096153846,0.169014085,0.185714286,0.119402985,0.202898551,0.313432836,0,0,0,1,0,0,0,0.123816224,2.697147981,DT,6,0
103,1642480572,16,0.220689655,0.173076923,0.154929577,0.257142857,0.208955224,0.449275362,0.373134328,0,0,0,1,0,0,0,0.14846276,2.706906362,GBDT,6,0
104,1642480572,16,0.275862069,0.115384615,0.183098592,0.457142857,0.253731343,0.565217391,0.417910448,0,0,0,1,0,0,0,0.139447414,2.649694407,AB,6,0
105,1642480572,16,0.062068966,0.019230769,0.028169014,0.142857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.10592014,2.184888813,GNB,6,0
106,1642480572,16,0,0,0.014084507,0.242857143,0,0,0.014925373,0,0,0,1,0,0,0,0.081955207,0.596541486,LDA,6,0
107,1642480572,16,0.117241379,0.25,0.267605634,0.442857143,0.074626866,0.304347826,0.134328358,0,0,0,1,0,0,0,0.082072479,2.607500239,QDA,6,0
108,1642480572,16,0.310344828,0.230769231,0.38028169,0.457142857,0.23880597,0.623188406,0.447761194,0,0,0,1,0,0,0,0.17639408,2.727279579,SVM,6,0
109,1642480572,16,0.64137931,0.596153846,0.422535211,0.485714286,0.850746269,0.565217391,0.791044776,0,0,0,1,0,0,0,0.411254911,2.769378326,KNN,6,0
110,1642480576,17,0.131034483,0.115384615,0.281690141,0.1,0.164179104,0.275362319,0.388059701,0,0,0,1,0,0,0,0.167600357,2.644470446,RF,6,0
111,1642480576,17,0.213793103,0.25,0.464788732,0.585714286,0.149253731,0.420289855,0.194029851,0,0,0,1,0,0,0,0.10463379,2.652117176,LR,6,0
112,1642480576,17,0.131034483,0.153846154,0.169014085,0.128571429,0.164179104,0.217391304,0.328358209,0,0,0,1,0,0,0,0.14440358,2.728266306,DT,6,0
113,1642480576,17,0.15862069,0.211538462,0.225352113,0.357142857,0.134328358,0.405797101,0.268656716,0,0,0,1,0,0,0,0.112692822,2.711135715,GBDT,6,0
114,1642480576,17,0.268965517,0.230769231,0.295774648,0.514285714,0.23880597,0.52173913,0.388059701,0,0,0,1,0,0,0,0.132689749,2.731165558,AB,6,0
115,1642480576,17,0.089655172,0.019230769,0.042253521,0.157142857,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.103190375,2.186120866,GNB,6,0
116,1642480576,17,0.213793103,0.230769231,0.478873239,0.571428571,0.149253731,0.420289855,0.194029851,0,0,0,1,0,0,0,0.106931828,2.649019922,LDA,6,0
117,1642480576,17,0.15862069,0.307692308,0.323943662,0.514285714,0.134328358,0.434782609,0.149253731,0,0,0,1,0,0,0,0.098578521,2.640727648,QDA,6,0
118,1642480576,17,0.324137931,0.307692308,0.366197183,0.528571429,0.194029851,0.666666667,0.358208955,0,0,0,1,0,0,0,0.166641559,2.712397044,SVM,6,0
119,1642480576,17,0.206896552,0.153846154,0.23943662,0.342857143,0.208955224,0.376811594,0.402985075,0,0,0,1,0,0,0,0.129098241,2.730645228,KNN,6,0
120,1642480581,18,0.082758621,0.115384615,0.183098592,0.271428571,0.074626866,0.246376812,0.253731343,0,0,0,1,0,0,0,0.102164902,2.654658457,RF,6,0
121,1642480581,18,0.206896552,0.211538462,0.394366197,0.457142857,0.149253731,0.289855072,0.179104478,0,0,0,1,0,0,0,0.096592047,2.697438695,LR,6,0
122,1642480581,18,0.096551724,0.076923077,0.154929577,0.214285714,0.059701493,0.188405797,0.194029851,0,0,0,1,0,0,0,0.104756872,2.677671776,DT,6,0
123,1642480581,18,0.15862069,0.173076923,0.211267606,0.328571429,0.194029851,0.376811594,0.298507463,0,0,0,1,0,0,0,0.117043963,2.736190282,GBDT,6,0
124,1642480581,18,0.2,0.057692308,0.14084507,0.4,0.194029851,0.362318841,0.23880597,0,0,0,1,0,0,0,0.092730936,2.625040317,AB,6,0
125,1642480581,18,0.103448276,0.019230769,0.042253521,0.185714286,0,0.043478261,0.029850746,0,0,0,1,0,0,0,0.096957054,2.15862532,GNB,6,0
126,1642480581,18,0.213793103,0.230769231,0.422535211,0.457142857,0.149253731,0.289855072,0.164179104,0,0,0,1,0,0,0,0.100777033,2.690338585,LDA,6,0
127,1642480581,18,0.234482759,0.365384615,0.464788732,0.428571429,0.149253731,0.405797101,0.164179104,0,0,0,1,0,0,0,0.134992857,2.693499626,QDA,6,0
128,1642480581,18,0.289655172,0.25,0.309859155,0.528571429,0.253731343,0.565217391,0.402985075,0,0,0,1,0,0,0,0.144414997,2.73367298,SVM,6,0
129,1642480581,18,0.648275862,0.557692308,0.38028169,0.557142857,0.805970149,0.507246377,0.71641791,0,0,0,1,0,0,0,0.356022901,2.772337756,KNN,6,0
130,1642480586,19,0.124137931,0.134615385,0.267605634,0.128571429,0.164179104,0.289855072,0.388059701,0,0,0,1,0,0,0,0.160870447,2.671776296,RF,6,0
131,1642480586,19,0.4,0.480769231,0.85915493,0.8,0.179104478,0.608695652,0.313432836,0,0,0,1,0,0,0,0.238587886,2.657386105,LR,6,0
132,1642480586,19,0.124137931,0.134615385,0.183098592,0.142857143,0.164179104,0.231884058,0.343283582,0,0,0,1,0,0,0,0.14290273,2.715318631,DT,6,0
133,1642480586,19,0.248275862,0.211538462,0.295774648,0.385714286,0.268656716,0.623188406,0.462686567,0,0,0,1,0,0,0,0.177976869,2.710667628,GBDT,6,0
134,1642480586,19,0.303448276,0.192307692,0.309859155,0.514285714,0.268656716,0.623188406,0.47761194,0,0,0,1,0,0,0,0.164235365,2.706524878,AB,6,0
135,1642480586,19,0.089655172,0.019230769,0.042253521,0.157142857,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.103190375,2.186120866,GNB,6,0
136,1642480586,19,0.4,0.480769231,0.85915493,0.814285714,0.179104478,0.608695652,0.328358209,0,0,0,1,0,0,0,0.239169138,2.658992891,LDA,6,0
137,1642480586,19,0.193103448,0.461538462,0.450704225,0.542857143,0.119402985,0.52173913,0.179104478,0,0,0,1,0,0,0,0.140138256,2.628248496,QDA,6,0
138,1642480586,19,0.344827586,0.346153846,0.394366197,0.542857143,0.28358209,0.695652174,0.492537313,0,0,0,1,0,0,0,0.201453799,2.745281588,SVM,6,0
139,1642480586,19,0.668965517,0.557692308,0.450704225,0.5,0.895522388,0.52173913,0.820895522,0,0,0,1,0,0,0,0.422815914,2.763581215,KNN,6,0
140,1642480591,20,0.110344828,0.115384615,0.295774648,0.2,0.089552239,0.275362319,0.313432836,0,0,0,1,0,0,0,0.133579484,2.659253995,RF,6,0
141,1642480591,20,0.455172414,0.480769231,0.85915493,0.8,0.179104478,0.623188406,0.343283582,0,0,0,1,0,0,0,0.250679142,2.670436625,LR,6,0
142,1642480591,20,0.117241379,0.134615385,0.267605634,0.214285714,0.089552239,0.304347826,0.268656716,0,0,0,1,0,0,0,0.127664313,2.687912067,DT,6,0
143,1642480591,20,0.289655172,0.25,0.267605634,0.442857143,0.23880597,0.47826087,0.343283582,0,0,0,1,0,0,0,0.133146632,2.757208477,GBDT,6,0
144,1642480591,20,0.317241379,0.269230769,0.338028169,0.642857143,0.23880597,0.550724638,0.402985075,0,0,0,1,0,0,0,0.133952036,2.721760196,AB,6,0
145,1642480591,20,0.137931034,0.057692308,0.14084507,0.385714286,0,0.072463768,0.029850746,0,0,0,1,0,0,0,0.060811387,2.129916787,GNB,6,0
146,1642480591,20,0.448275862,0.480769231,0.85915493,0.814285714,0.179104478,0.623188406,0.343283582,0,0,0,1,0,0,0,0.249001873,2.667995672,LDA,6,0
147,1642480591,20,0.165517241,0.346153846,0.394366197,0.557142857,0.104477612,0.289855072,0.164179104,0,0,0,1,0,0,0,0.088678843,2.620721541,QDA,6,0
148,1642480591,20,0.351724138,0.480769231,0.394366197,0.571428571,0.253731343,0.594202899,0.402985075,0,0,0,1,0,0,0,0.18198582,2.758108556,SVM,6,0
149,1642480591,20,0.2,0.192307692,0.23943662,0.342857143,0.179104478,0.333333333,0.28358209,0,0,0,1,0,0,0,0.112822458,2.76332599,KNN,6,0
150,1642480596,21,0.144827586,0.134615385,0.253521127,0.128571429,0.149253731,0.275362319,0.343283582,0,0,0,1,0,0,0,0.15410025,2.703042387,RF,6,0
151,1642480596,21,0.365517241,0.346153846,0.661971831,0.728571429,0.268656716,0.666666667,0.447761194,0,0,0,1,0,0,0,0.211773782,2.721085363,LR,6,0
152,1642480596,21,0.172413793,0.153846154,0.267605634,0.157142857,0.149253731,0.275362319,0.298507463,0,0,0,1,0,0,0,0.146089126,2.746744634,DT,6,0
153,1642480596,21,0.227586207,0.211538462,0.267605634,0.371428571,0.23880597,0.507246377,0.343283582,0,0,0,1,0,0,0,0.142204231,2.739727654,GBDT,6,0
154,1642480596,21,0.317241379,0.230769231,0.309859155,0.542857143,0.28358209,0.637681159,0.47761194,0,0,0,1,0,0,0,0.167722578,2.719164308,AB,6,0
155,1642480596,21,0.103448276,0.057692308,0.056338028,0.3,0.044776119,0.057971014,0.059701493,0,0,0,1,0,0,0,0.07373339,2.403286826,GNB,6,0
156,1642480596,21,0.365517241,0.346153846,0.661971831,0.728571429,0.268656716,0.666666667,0.447761194,0,0,0,1,0,0,0,0.211773782,2.721085363,LDA,6,0
157,1642480596,21,0.365517241,0.423076923,0.577464789,0.6,0.23880597,0.797101449,0.447761194,0,0,0,1,0,0,0,0.242707374,2.722392565,QDA,6,0
158,1642480596,21,0.344827586,0.326923077,0.408450704,0.571428571,0.223880597,0.768115942,0.47761194,0,0,0,1,0,0,0,0.206361142,2.709287546,SVM,6,0
159,1642480596,21,0.193103448,0.211538462,0.211267606,0.357142857,0.23880597,0.391304348,0.388059701,0,0,0,1,0,0,0,0.128667784,2.746141829,KNN,6,0
160,1642480602,22,0.124137931,0.115384615,0.211267606,0.185714286,0.164179104,0.231884058,0.358208955,0,0,0,1,0,0,0,0.135065387,2.708808592,RF,6,0
161,1642480602,22,0.510344828,0.576923077,0.873239437,0.857142857,0.253731343,0.797101449,0.52238806,0,0,0,1,0,0,0,0.33555528,2.719053594,LR,6,0
162,1642480602,22,0.124137931,0.096153846,0.169014085,0.157142857,0.164179104,0.217391304,0.328358209,0,0,0,1,0,0,0,0.135094655,2.705687134,DT,6,0
163,1642480602,22,0.289655172,0.230769231,0.352112676,0.414285714,0.268656716,0.68115942,0.47761194,0,0,0,1,0,0,0,0.195495267,2.714868999,GBDT,6,0
164,1642480602,22,0.331034483,0.211538462,0.253521127,0.5,0.253731343,0.608695652,0.47761194,0,0,0,1,0,0,0,0.161658353,2.707589661,AB,6,0
165,1642480602,22,0.096551724,0.057692308,0.112676056,0.242857143,0,0.028985507,0.029850746,0,0,0,1,0,0,0,0.085763295,2.198337813,GNB,6,0
166,1642480602,22,0.510344828,0.576923077,0.873239437,0.857142857,0.253731343,0.782608696,0.507462687,0,0,0,1,0,0,0,0.330088814,2.718620993,LDA,6,0
167,1642480602,22,0.234482759,0.538461538,0.549295775,0.557142857,0.089552239,0.463768116,0.208955224,0,0,0,1,0,0,0,0.158504863,2.618214748,QDA,6,0
168,1642480602,22,0.379310345,0.384615385,0.394366197,0.557142857,0.298507463,0.710144928,0.552238806,0,0,0,1,0,0,0,0.220261814,2.751239814,SVM,6,0
169,1642480602,22,0.227586207,0.230769231,0.309859155,0.342857143,0.208955224,0.507246377,0.447761194,0,0,0,1,0,0,0,0.162050087,2.730997737,KNN,6,0
170,1642480608,23,0.124137931,0.115384615,0.253521127,0.1,0.149253731,0.289855072,0.373134328,0,0,0,1,0,0,0,0.164074095,2.643709932,RF,6,0
171,1642480608,23,0.806896552,0.711538462,0.746478873,0.785714286,0.970149254,0.797101449,0.925373134,0,0,0,1,0,0,0,0.599056262,2.799432108,LR,6,0
172,1642480608,23,0.137931034,0.153846154,0.267605634,0.142857143,0.134328358,0.217391304,0.298507463,0,0,0,1,0,0,0,0.143344293,2.733574007,DT,6,0
173,1642480608,23,0.255172414,0.230769231,0.295774648,0.214285714,0.223880597,0.594202899,0.462686567,0,0,0,1,0,0,0,0.205782207,2.693997845,GBDT,6,0
174,1642480608,23,0.317241379,0.230769231,0.323943662,0.485714286,0.268656716,0.695652174,0.492537313,0,0,0,1,0,0,0,0.188861029,2.709197271,AB,6,0
